index,link,download,error,type,duration
318,http://www.youtube.com/watch?v=L9LbS9J1uNM,yes,no,thoi_tiet,7
319,http://www.youtube.com/watch?v=6vzm82gMAJw,yes,no,thoi_tiet,2
320,http://www.youtube.com/watch?v=gypn4_krPec,yes,no,thoi_tiet,7
321,http://www.youtube.com/watch?v=7CiTWtr1n5s,yes,no,thoi_tiet,6
322,http://www.youtube.com/watch?v=kzlr7Ai2zWM,yes,no,thoi_tiet,3
323,http://www.youtube.com/watch?v=IBl0O5wup2Y,yes,no,thoi_tiet,4
324,http://www.youtube.com/watch?v=cv0VnHqjVQA,yes,no,thoi_tiet,8
325,http://www.youtube.com/watch?v=Dd3LV_YdTv4,yes,no,thoi_tiet,2
326,http://www.youtube.com/watch?v=gf_v-GS24GM,yes,no,thoi_tiet,15
327,http://www.youtube.com/watch?v=kqsHY59NkaA,yes,no,thoi_tiet,2
328,http://www.youtube.com/watch?v=mjsXACFlbG8,yes,no,thoi_tiet,2
329,http://www.youtube.com/watch?v=oQwPXuAdatY,yes,no,thoi_tiet,7
330,http://www.youtube.com/watch?v=NZ1tSXdu4XY,yes,no,thoi_tiet,1
331,http://www.youtube.com/watch?v=N5Qefs7rSIM,yes,no,thoi_tiet,2
332,http://www.youtube.com/watch?v=z7b74uBEBWM,yes,no,thoi_tiet,2
333,http://www.youtube.com/watch?v=gbge7aA34do,yes,no,thoi_tiet,9
334,http://www.youtube.com/watch?v=sh75J-FKeTI,yes,no,thoi_tiet,2
335,http://www.youtube.com/watch?v=-6AfoWasETo,yes,no,thoi_tiet,2
336,http://www.youtube.com/watch?v=cLkZx27OE2E,yes,no,thoi_tiet,8
337,http://www.youtube.com/watch?v=zGrWHfg8qEM,yes,no,thoi_tiet,2
338,http://www.youtube.com/watch?v=6PFZKkc6x90,yes,no,thoi_tiet,5
339,http://www.youtube.com/watch?v=4cg4Eg34yXk,yes,no,thoi_tiet,6
340,http://www.youtube.com/watch?v=LYOJyUKhbXU,yes,no,thoi_tiet,2
341,http://www.youtube.com/watch?v=jmSgK3TWwGs,yes,no,thoi_tiet,6
342,http://www.youtube.com/watch?v=TOomjyf4xhk,yes,no,thoi_tiet,2
343,http://www.youtube.com/watch?v=u6eUfPPWCdc,yes,no,thoi_tiet,1
344,http://www.youtube.com/watch?v=mHKqoCJ6LcQ,yes,no,thoi_tiet,6
345,http://www.youtube.com/watch?v=9jmCc4EIw7A,yes,no,thoi_tiet,2
346,http://www.youtube.com/watch?v=i_TcFcPYlf4,yes,no,thoi_tiet,2
347,http://www.youtube.com/watch?v=vZ0MCwg3o2M,yes,no,thoi_tiet,6
348,http://www.youtube.com/watch?v=Q9IEgqnlsn4,yes,no,thoi_tiet,2
349,http://www.youtube.com/watch?v=wW3fi3KxiuQ,yes,no,thoi_tiet,2
350,http://www.youtube.com/watch?v=XivE0mgEiFM,yes,no,thoi_tiet,6
351,http://www.youtube.com/watch?v=JGDlo7HMToU,yes,no,thoi_tiet,2
352,http://www.youtube.com/watch?v=H2TxB7vHZhI,yes,no,thoi_tiet,2
353,http://www.youtube.com/watch?v=U_ow44Rp77Y,yes,no,thoi_tiet,5
354,http://www.youtube.com/watch?v=CUbFHfGZCq8,yes,no,thoi_tiet,2
355,http://www.youtube.com/watch?v=mJHReOcNMmA,yes,no,thoi_tiet,4
356,http://www.youtube.com/watch?v=qRaYgPhLlJU,yes,no,thoi_tiet,2
357,http://www.youtube.com/watch?v=KxfscrnTxGI,yes,no,thoi_tiet,2
358,http://www.youtube.com/watch?v=R7-Jpu7ZAnk,yes,no,thoi_tiet,6
359,http://www.youtube.com/watch?v=enIjvYRuYco,yes,no,thoi_tiet,2
360,http://www.youtube.com/watch?v=_I_xYVEL_28,yes,no,thoi_tiet,7
361,http://www.youtube.com/watch?v=SrH512c4NlU,yes,no,thoi_tiet,2
